CustID,Name,Gender,Address,zip,SignDate,Status,Level,Campaign,LinkedWithApps
2387,"Mickey Foskey",1,"10687 Crimson Embers Wander","51031","01/12/2013",1,0,1,0
2388,"Aaron Baker",0,"84221 Indian Dale Turn","70187","07/24/2013",1,0,0,1
2389,"Sylvia Brown",1,"4142 Crystal Harbor Turn","67330","11/24/2011",1,2,3,1
2390,"Lita Bushee",0,"4895 Old Willow Summit","70446","03/06/2013",0,1,1,0
2391,"Ryan Murray",1,"35134 Blue Mill Niche","73734","06/28/2013",1,1,0,1
2392,"Harry Martin",0,"33554 Quaint Prairie Street","31106","11/11/2012",1,1,1,0
2393,"Kesha Nuzzo",0,"63956 Cozy Embers Saunter","38501","06/17/2013",1,0,1,1
2394,"Scott Sanchez",1,"10021 Quaint Squirrel Drive","45648","06/04/2013",1,1,1,1
2395,"Jennifer Kelley",1,"9890 Turning Pumpkin Ramble","40511","05/03/2013",1,0,1,1
2396,"Rafaela Orr",0,"74056 Colonial Pebble Estates","42123","07/04/2013",0,0,1,1
2397,"William Dixon",0,"9926 Pleasant Bear Glade","92651","06/02/2013",1,0,1,0
2398,"Barbara Brown",0,"32491 Auburn Flower View","52054","11/07/2012",1,0,4,1
2399,"Jennifer Gray",1,"53300 Tender Zephyr Glen","65479","05/18/2013",0,1,3,0
2400,"Darrell Riggs",0,"41413 Turning Crow Court","76950","07/04/2013",1,2,4,1
2401,"Gloria Williams",0,"77241 Silent Zephyr Race","97752","05/20/2013",1,1,3,0
2402,"Valerie Bell",1,"122 Heather Lamb Grove","27532","07/21/2013",1,0,0,1
2403,"Leo Simmons",1,"51564 Crystal Lamb Jetty","61760","11/21/2012",1,0,1,1
2404,"Margaret Anderson",1,"22766 Quiet Spring Landing","18464","07/17/2013",1,0,1,1
2405,"Duane Briner",0,"41726 Middle Goat Road","38462","07/31/2013",1,1,1,0
2406,"Mary Mcnamara",0,"42967 Happy Treasure Trace","02131","06/28/2013",1,1,1,1
2407,"Dolly Sokol",0,"37077 Dusty Peach Manor","47147","06/14/2013",1,1,1,1
2408,"Catherine Haddix",0,"58182 Birch Anchor Street","32362","05/01/2013",1,0,2,0
2409,"Karen Cook",0,"7029 Lazy Feather Isle","21065","01/18/2013",1,0,1,0
2410,"Alton Mcgill",1,"3197 Honey Hickory Byway","65550","07/09/2013",1,1,1,1
2411,"Calvin Edwards",0,"55881 Sandy Elm Glen","88511","04/25/2013",1,1,4,0
2412,"Anna Munoz",0,"5012 Indian Mountain Cove","04693","03/13/2013",1,1,1,0
2413,"Angela Tackett",1,"1856 Rough Bluff View","78884","12/25/2012",1,0,1,1
2414,"David Gasaway",1,"99575 Cinder Feather Flats","75772","03/27/2013",1,0,1,0
2415,"Tamara Rowley",0,"548 Noble Beacon Quay","76628","04/22/2013",1,0,1,0
2416,"Terry Jenkins",0,"1687 Tawny Feather Rove","02494","07/31/2013",0,0,0,0
2417,"Sandra Harbin",0,"8167 Green Dove Swale","40754","07/12/2013",1,0,3,1
2418,"Arthur Mcmullin",0,"26058 Cool Butternut Jetty","35231","05/06/2013",1,0,1,1
2419,"Alejandro George",0,"72399 Umber Log Heights","71452","07/06/2013",1,0,1,0
2420,"Sherri Singleton",1,"63641 Cold Branch Chase","58361","06/11/2013",1,1,1,0
2421,"Steven Cobb",0,"71010 Sleepy Pond Orchard","13140","02/14/2013",1,0,1,1
2422,"Moises Sinclair",0,"437 Noble Mill Race","01907","12/04/2012",1,1,0,1
2423,"Julie Hairston",1,"46881 Pretty Willow Arbor","44266","07/13/2013",1,1,1,0
2424,"Debra Thompson",0,"49922 Honey Spring Haven","10558","03/11/2013",1,0,1,1
2425,"Anna Jackson",1,"43755 Round Bridge Jetty","20526","07/13/2013",1,1,1,0
2426,"Nancy Coleman",0,"15299 Old Forest Isle","21914","07/03/2013",1,0,1,1
2427,"Maria Smith",1,"87565 Silver Mountain Bend","72003","07/24/2013",1,2,0,0
2428,"Walter Hyde",1,"1857 Strong Flower Gardens","31636","12/24/2012",1,0,4,1
2429,"Theresa Hawkins",0,"96673 Velvet Chestnut Arbor","59913","06/19/2013",1,0,4,1
2430,"Susan Barber",1,"52683 Twin Swan Meadow","83237","11/05/2012",1,1,1,1
2431,"Joseph Sampson",1,"29574 Tawny Goose Twist","24527","01/05/2013",1,0,1,1
2432,"Steve Cherry",0,"1898 Auburn Anchor Rove","88558","12/25/2012",1,1,2,0
2433,"Luther Colston",1,"39180 White Bird Swale","24002","09/18/2012",1,0,3,1
2434,"Lisa Sepulveda",0,"46273 Crimson Sky Glade","54626","07/18/2013",0,1,1,1
2435,"Thomas Carr",0,"6786 Dusty Snake Pace","40979","06/04/2013",1,0,1,1
2436,"Nelda Person",0,"1 Cool Shadow Falls","54155","07/15/2012",1,0,1,0
2437,"Janice Myers",0,"46 Little Rock Cut","98031","04/28/2013",0,0,1,1
2438,"Lovetta Shrum",0,"41443 Quaking Hickory Landing","92414","04/25/2013",1,1,3,1
2439,"Anna Hutchinson",1,"23760 Twin Maple Rove","27435","05/20/2013",1,0,1,0
2440,"Anne Ashworth",0,"35896 Bright Acorn Lane","11229","10/22/2012",1,0,1,1
2441,"Ruth Martin",0,"1158 Jagged Cloud Villa","11378","01/21/2013",1,0,1,0
2442,"Dorothy Vasquez",0,"9402 Happy Holly Swale","20548","06/21/2013",1,0,1,0
2443,"Harold Jenkins",0,"92267 Grand Pond Wander","62539","07/26/2013",1,0,1,0
2444,"William Ernest",1,"21540 Round Hickory Place","57642","07/25/2013",1,1,1,1
2445,"Tonie Strauser",0,"76539 Colonial Mountain Trail","29931","05/21/2013",1,1,0,1
2446,"Eric Sides",1,"32603 Indian Elk Pike","20250","06/30/2013",1,0,4,0
2447,"Robert Olson",1,"90181 Golden Oak Saunter","59875","12/09/2012",1,0,1,1
2448,"Mildred Miller",0,"281 Cold Axe Lane","93611","07/22/2013",1,0,1,1
2449,"Stacey Hale",0,"67840 Small Diamond Knoll","58535","01/31/2013",1,0,4,1
2450,"Darrel Jensen",1,"67678 Big Brook Edge","58367","04/27/2013",1,0,1,1
2451,"Harold Tang",1,"49482 Bent Cottage Farms","19494","07/28/2013",1,0,1,0
2452,"Richard Bowden",1,"2006 Red Berry Mews","76050","07/08/2013",0,0,0,1
2453,"Dennis Carlton",1,"8296 Round Wagon Summit","75303","06/16/2013",1,1,1,0
2454,"Linda Morabito",0,"32130 Birch Castle Trail","77375","02/26/2013",1,1,1,1
2455,"Deborah Hill",1,"5771 Stony Apple Pike","61501","07/10/2013",0,1,4,0
2456,"David Dahlke",1,"87268 Iron Mill Haven","93445","07/23/2013",1,2,4,0
2457,"Alana Johnson",0,"9382 Cinder Sky Street","77640","05/27/2013",1,0,1,0
2458,"Ollie Franklin",0,"62789 White Feather Haven","17243","03/31/2013",1,0,2,1
2459,"Patrice Whaley",1,"5554 Crimson Cottage Highlands","72636","04/01/2013",1,2,1,0
2460,"Erin Bettis",0,"33691 Clear Pony Drive","44306","06/08/2013",1,1,1,1
2461,"Michael Wolf",1,"37100 Cinder Blossom Shoal","18356","06/07/2013",1,1,1,1
2462,"Chuck Alarcon",0,"4321 Strong Shadow Shoal","87036","04/18/2013",1,2,0,1
2463,"Mickie Rogers",1,"23559 Sweet Holly Park","26704","07/04/2013",0,1,4,1
2464,"Ivette Smith",0,"55736 Hazy Robin Glade","50558","07/23/2013",0,1,1,0
2465,"Joe Schmidt",0,"21200 Dusty Axe Lagoon","80821","06/06/2013",1,1,1,0
2466,"Steve Mcreynolds",0,"3907 Gentle Axe Trek","01066","05/22/2013",1,0,0,0
2467,"Rodney Purcell",1,"58630 Round Bear Ridge","77356","06/06/2013",1,1,1,0
2468,"Ashley Cox",1,"11865 Quiet Bear Manor","84712","06/26/2013",1,1,1,0
2469,"Noella Hernandez",0,"3658 Pied Pumpkin Gardens","52241","07/21/2013",1,0,3,0
2470,"Idell Cartwright",1,"35632 Bent Cider Niche","68366","07/20/2013",1,0,4,0
2471,"Michael Crase",1,"183 Happy Willow Place","71724","06/07/2013",1,2,4,0
2472,"Charles Hagy",0,"88758 Easy Cloud Court","85235","02/01/2012",1,0,1,0
2473,"Carl Williams",1,"22 Sandy Gate Stead","94140","06/18/2013",1,1,1,1
2474,"Jonathan Hammonds",1,"5417 Rose Pumpkin Landing","98541","05/19/2013",1,0,1,1
2475,"Dennis Sharp",0,"72799 Bright Squirrel Bluff","33307","06/18/2013",1,1,3,0
2476,"Megan Volpe",0,"6062 Pleasant Nest Farms","77991","02/22/2013",1,0,1,1
2477,"Walter Browne",0,"33410 Pearl Butterfly Wander","57039","02/14/2013",1,1,1,0
2478,"Gertrude Carter",0,"36682 Velvet Sky Summit","28717","07/16/2013",1,1,1,1
2479,"Richard Buford",1,"116 Emerald Timber Trail","05154","03/03/2013",1,0,1,1
2480,"Geraldine Avitia",0,"2066 Grand Lamb Place","08010","04/02/2013",1,0,1,0
2481,"Stephen Durham",0,"3036 Ivory Acorn Place","56726","06/09/2013",1,0,3,1
2482,"Anthony Guajardo",1,"230 Rough Nest Vale","15068","06/20/2013",1,0,1,1
2483,"Kate Billings",0,"36500 Sunny Pebble Quay","47369","05/17/2013",1,0,1,1
2484,"William Fulton",1,"77471 Calm Crow Villa","05255","03/22/2013",1,0,2,0
2485,"Wilfred Barth",1,"82197 Clear Feather Bend","63742","05/14/2013",1,2,4,1
2486,"John Cruz",0,"89568 Big Squirrel Park","15772","07/10/2011",1,0,4,0
2487,"Dominique Graves",0,"2878 Green Robin Woods","29388","06/19/2013",1,0,1,1
2488,"Marion Williams",0,"78384 Little Leaf Way","12107","08/20/2011",1,0,0,0
2489,"Priscilla Grant",0,"6565 Burning Horse Trail","68429","07/29/2013",1,0,1,1
2490,"Jayson Wilson",0,"46863 Lone Willow Alcove","47172","06/30/2013",1,1,1,1
2491,"Margaret Ortiz",1,"298 Golden Leaf Circle","11536","07/09/2013",1,0,0,1
2492,"Armando Penland",0,"262 Long River Dell","88422","07/04/2013",1,0,1,1
2493,"Clarence Halsey",1,"69756 Heather Nut Estates","42273","04/13/2013",1,0,1,0
2494,"Dennis Collins",0,"17998 Red Sky Promenade","08666","07/17/2013",1,0,4,1
2495,"Guy Griffin",0,"19785 Long Timber Cove","35249","05/26/2013",1,0,1,1
2496,"Casey Hanson",1,"29953 Calm Embers Lagoon","49444","07/20/2013",0,1,3,0
2497,"Dorothy Swearingen",0,"73500 Windy Elk Edge","98114","01/04/2013",1,0,1,1
2498,"William Diaz",1,"33296 Still Embers Cove","50541","04/02/2013",1,1,4,1
2499,"Brandee Smith",0,"82713 Old Deer Villa","75470","06/29/2013",1,0,1,1
2500,"William Alcaraz",0,"58721 Fallen Pioneer Terrace","18001","02/03/2013",1,0,1,1
2501,"Mathew Milton",1,"2168 Heather Fox Highlands","63955","01/01/2013",1,0,1,1
2502,"Steve Hansen",0,"474 Tawny Pine Way","84716","03/05/2013",1,0,1,0
2503,"Adela Eggers",0,"21817 Crystal Zephyr Glen","11739","06/13/2013",0,1,1,0
2504,"Anthony Vermillion",0,"26801 Cool Autumn Niche","43234","04/26/2013",1,1,4,0
2505,"Jerome Sprague",0,"87943 Colonial Bridge Place","74764","01/18/2013",1,0,1,1
2506,"Diane Wright",0,"77313 Grand Flower Journey","95023","03/26/2013",1,0,2,0
2507,"Jonathon Close",1,"72922 Lonely Beacon Circle","23295","05/22/2013",1,1,4,0
2508,"Lewis Hassell",0,"44245 Tawny Butternut Highlands","98174","06/12/2013",1,0,1,0
2509,"Jesse Revels",0,"2877 Easy Flower Dale","46561","07/24/2013",1,2,2,0
2510,"Lindsey Young",1,"68 Misty Horse Orchard","95696","02/24/2013",1,0,0,0
2511,"Doyle Crawford",1,"25508 Middle Butternut Alcove","27924","02/23/2012",1,2,3,0
2512,"Curtis David",1,"31482 Twin Embers Niche","87305","01/08/2013",1,1,1,1
2513,"Jimmy Baker",0,"3678 Long Holly Landing","58413","06/17/2013",1,2,0,1
2514,"Regina Hackett",0,"85552 Stony Goat Dell","73148","04/01/2013",1,2,4,0
2515,"Joyce Anderson",0,"25330 Rustic Hickory Ledge","96048","06/20/2013",1,0,0,0
2516,"Ann Moe",0,"1773 Cool Harbor Round","29520","05/02/2013",1,0,1,1
2517,"Richard Watson",1,"94965 Iron Mountain Villa","55797","06/10/2013",1,0,1,1
2518,"Roberto Raymond",1,"35256 Sleepy Grove Ramble","12139","05/06/2013",0,0,2,0
2519,"Patricia Allen",1,"65 Green Beaver Grove","68928","06/15/2013",0,0,1,0
2520,"Judy Raines",0,"3102 Broad Timber Twist","31027","06/07/2013",1,1,1,0
2521,"Jackie Zane",0,"2445 Emerald Cider Stroll","75832","07/03/2013",1,0,1,1
2522,"Jamie Carroll",1,"80772 Harvest Wagon Villa","99176","04/03/2013",1,2,1,0
2523,"Robin Mclendon",0,"3982 Hidden Harbor Swale","38339","05/18/2013",1,0,4,1
2524,"Jose Chester",0,"99218 Shady Elk Stead","24505","03/29/2013",0,0,1,1
2525,"Carol Dillon",1,"78748 Lonely Bluff Lagoon","89005","03/10/2013",1,0,4,0
2526,"Kevin Cummings",1,"3764 Long Stone Path","47525","10/08/2012",1,0,1,1
2527,"Luis Martel",0,"43302 Broad Cloud Lane","74074","04/18/2013",1,1,0,0
2528,"Terry Simpson",0,"31578 Pleasant Pioneer Trail","03281","05/17/2013",1,2,3,1
2529,"Robert Lee",0,"33696 Bright Hills Cove","44651","06/03/2013",1,2,1,1
2530,"Jessie Horn",0,"40786 Honey Nectar Avenue","64861","12/11/2012",1,0,1,0
2531,"Yvette Tremblay",0,"4 Green Flower Jetty","97493","07/28/2013",1,0,4,0
2532,"Clarissa Hamilton",1,"2795 Dewy Autumn Twist","01609","07/23/2013",1,1,1,0
2533,"Deborah Patrick",0,"41389 Hidden Fawn Swale","50313","12/20/2012",0,1,1,1
2534,"Goldie Ramsey",1,"41703 Heather Blossom Drive","44818","06/08/2013",1,0,4,0
2535,"Tanya Davis",0,"26705 Lone Stone Nook","60045","02/27/2013",1,0,4,0
2536,"Florence Peltier",0,"45616 Crimson Embers Saunter","65618","06/08/2013",1,1,1,1
2537,"Kelly Robison",0,"23167 Grand Beacon Pace","21207","05/30/2013",0,1,1,1
2538,"Audrey Laster",0,"64204 Stony Pony Park","69171","06/20/2013",0,0,1,0
2539,"Eula Mathews",0,"34922 Birch Nut Cut","52202","09/17/2012",1,0,0,0
2540,"Katherine Rodriguez",1,"38812 Middle Barn Avenue","78598","06/19/2013",1,0,1,1
2541,"Guadalupe Hollis",1,"59277 Stony Nut Grove","10454","04/26/2013",1,0,1,1
2542,"Ralph Cass",1,"584 Hush Butternut Orchard","89803","06/10/2013",1,1,1,0
2543,"Jacob Armstrong",0,"53155 Quaint Rock Trace","95864","07/04/2013",1,0,4,0
2544,"Sally Booker",1,"99309 Iron Butterfly Turn","18470","07/11/2013",1,1,1,0
2545,"Heather Bowers",0,"91984 Tender Acorn Quay","92084","01/02/2013",1,1,0,0
2546,"Wanda Sharp",0,"17279 Long Mill Lagoon","27829","06/16/2013",0,0,1,1
2547,"Willie Ziegler",0,"69407 Iron Castle Rove","74114","03/12/2013",1,1,0,1
2548,"Veronica Lindsey",0,"43176 Old Bluff Place","15288","04/04/2013",1,0,3,1
2549,"Emily Devine",0,"1785 Sweet Maple Haven","51653","04/04/2013",0,0,0,1
2550,"Blythe Watson",1,"8481 Small Fox Ramble","58078","06/15/2013",1,0,1,0
2551,"Marie Parry",1,"10972 Rose Goose Vale","12941","07/11/2013",1,0,4,1
2552,"Marcia Beatty",1,"2214 Rough Nut Knoll","41203","06/17/2013",0,1,3,1
2553,"Anna Parker",0,"33661 Calm Rock Stroll","14207","01/01/2013",1,1,3,0
2554,"Aimee Mccaskill",1,"3751 White Timber Trek","02043","05/30/2013",1,0,1,1
2555,"Angeline Yoder",1,"14306 Velvet Horse Journey","48845","07/20/2013",1,0,1,0
2556,"Charles Smith",1,"30854 Colonial River Falls","60938","03/23/2013",1,1,1,1
2557,"Lucy Blue",1,"4741 Bright Pumpkin Heights","85923","12/30/2012",1,0,1,0
2558,"Archie Gilligan",1,"2761 Cozy Nut Edge","78774","07/02/2013",1,0,1,1
2559,"Chester Scott",0,"19572 Bent Spring Pass","28138","01/25/2013",1,0,1,1
2560,"Hugh Martin",0,"79544 Sweet Branch Court","32435","11/02/2012",1,2,0,1
2561,"Betty Oliver",0,"32701 Dewy Brook Shoal","66865","07/08/2013",0,1,0,0
2562,"Maria Reeves",0,"11356 Pied Deer Highlands","23282","07/22/2013",1,0,1,1
2563,"Margaret Hodder",0,"57945 Fallen Deer Journey","74560","09/21/2012",1,1,1,0
2564,"Duane Dixon",1,"3735 Auburn Gate Nook","28624","09/25/2012",1,0,3,1
2565,"Mathew Shaw",0,"46898 Cozy Flower Isle","46970","06/21/2013",1,0,0,1
2566,"Kenny Williams",0,"3341 Velvet Castle View","16416","12/20/2012",1,0,1,0
2567,"John Koch",0,"61537 Blue Treasure Highlands","23039","06/27/2013",1,1,4,0
2568,"Ebony Irby",0,"18704 Merry Pony Bluff","72351","05/17/2013",1,0,3,1
2569,"Adrianna Dahlin",0,"72453 Colonial Harbor Trek","45837","05/05/2013",1,0,1,0
2570,"Carol Johnson",0,"20924 Still Rise Swale","32526","04/28/2013",1,1,0,0
2571,"Christy Pendergast",1,"2753 Long Pony Quay","14012","07/30/2013",1,0,1,0
2572,"Robert Levine",0,"22323 Still Pine Quay","28624","01/23/2013",1,0,3,1
2573,"Melissa Button",1,"28034 Cinder Fox Saunter","10006","02/13/2013",1,0,1,1
2574,"Nancy Long",1,"86031 Broad Fawn Knoll","98920","02/28/2013",1,1,1,1
2575,"Martha Kump",0,"192 Lost Wagon Farms","47117","04/17/2013",1,2,1,1
2576,"George Peach",0,"1802 White Goat Arbor","36026","05/20/2013",1,1,1,0
2577,"Lynn Passmore",0,"8827 Grand Deer Villa","21902","05/01/2013",1,0,3,1
2578,"Brian Munoz",0,"23573 Hush Acorn Dale","77007","05/06/2012",1,1,1,0
2579,"Scott Hartz",0,"3 Silver River Chase","44822","05/27/2013",1,0,1,1
2580,"Belinda Minton",1,"17826 Hazy Zephyr Shoal","10065","12/03/2012",1,0,3,1
2581,"Patrick Pruett",0,"31472 Lazy Maple Lace","92599","07/26/2013",1,1,4,0
2582,"George Lindsey",1,"34828 Heather Spring Byway","52346","07/07/2013",1,1,4,1
2583,"Leona Callen",0,"37773 Rose Goose Chase","77503","07/16/2013",1,0,0,1
2584,"Robert Collins",1,"12994 Honey View Landing","98344","07/29/2013",1,0,1,0
2585,"Lucile Erwin",1,"5504 Rustic Flower Race","70394","06/25/2013",1,0,1,0
2586,"Rachel Ray",1,"123 Shady Rise Stead","39818","05/26/2013",1,1,1,1
2587,"Megan Feder",0,"69039 High Flower Lane","42135","05/12/2012",1,0,4,1
2588,"Kelly Mclaughlin",0,"26206 Turning Zephyr Road","02457","05/12/2012",1,1,1,0
2589,"Micah Vines",0,"16693 Lonely Dale Promenade","19802","05/04/2013",1,0,3,0
2590,"Robert Gannon",0,"21934 Middle Pumpkin Cove","59062","06/13/2013",1,0,1,1
2591,"Deidra Hamlin",0,"1290 Rustic Pony Valley","10607","11/17/2012",1,2,4,1
2592,"Leslie Conklin",1,"42892 Cotton Rise Glen","26555","05/09/2013",1,1,1,0
2593,"Benjamin Edwards",0,"34361 Cinder Gate Rove","63135","02/12/2013",1,0,4,1
2594,"Nelson Wootton",0,"23067 Quaking Butternut Swale","54527","06/13/2013",1,0,3,1
2595,"Adam Shuff",1,"27345 Gentle Cottage Circle","57339","10/21/2012",1,0,1,0
2596,"Ethel Oliver",0,"68413 Sandy Timber Point","23055","02/28/2013",1,0,1,0
2597,"Caroline Cromwell",0,"5310 Rustic Fawn Hollow","57626","06/27/2013",1,0,1,0
2598,"Christopher Smiley",0,"685 Jagged Shadow Gardens","29177","04/04/2013",1,0,1,0
2599,"Louise Henthorn",1,"39556 Iron Deer Hollow","39038","05/03/2013",1,1,1,0
2600,"Shannon Brown",1,"0 Birch Zephyr Drive","51501","06/06/2013",0,2,4,1
2601,"Paulette Li",1,"80334 Silent Zephyr Arbor","68954","07/18/2013",1,0,1,1
2602,"Joann Cary",1,"51 Round Shadow Glen","78853","06/21/2013",1,1,1,1
2603,"Delbert Wilson",0,"41260 White Spring Mews","53214","05/27/2013",1,1,1,0
2604,"Erik Samuels",0,"13663 Quiet Maple Court","44130","03/23/2013",0,2,3,1
2605,"Scott Austin",0,"75311 Blue Elk Path","65063","07/15/2013",1,0,1,1
2606,"Sybil Dickerson",0,"415 Lazy Blossom Ramble","41746","01/09/2013",1,1,4,0
2607,"Carolyn Cohen",0,"33826 Big Squirrel Terrace","04093","05/19/2013",1,2,1,0
2608,"James Moua",0,"20629 Strong Bear Highlands","50611","05/07/2013",1,1,1,1
2609,"Nancy Hamblin",0,"73988 Sweet Willow Journey","89834","04/23/2013",1,2,0,1
2610,"Gary Perdue",1,"60243 Dewy Bluff Cove","05148","07/06/2012",1,0,1,1
2611,"Bertha Mccann",0,"64355 Pied Sky Haven","50309","03/16/2013",1,1,4,0
2612,"Timothy Gaskin",0,"98118 Burning Peach Summit","28564","07/28/2013",1,0,1,0
2613,"Sondra Shroyer",0,"7256 Pleasant Blossom Lane","23293","10/01/2012",1,0,1,0
2614,"Lindsay Opperman",0,"60 Shady Pony Rove","57335","01/03/2013",1,2,1,0
2615,"Mark Thompson",1,"88970 Foggy Anchor Meadow","55777","04/27/2013",1,0,0,1
2616,"Joseph Mckinney",0,"4949 Sweet Blossom Falls","76511","01/07/2013",0,0,0,0
2617,"Denise Robinson",1,"46694 Lonely Brook Bluff","71944","07/23/2013",1,1,1,0
2618,"Bonnie Byer",0,"1188 Middle Butterfly Trek","94245","11/07/2012",1,0,1,0
2619,"Randy Malone",1,"85335 Birch Nut Summit","02557","06/19/2013",1,0,1,0
2620,"Nellie Kelty",0,"85598 Broad Pony Terrace","07606","07/15/2013",1,0,1,1
2621,"Maria Snyder",1,"99116 Stony Hickory Path","23089","05/14/2013",1,0,4,0
2622,"William Mitchell",0,"71471 Foggy Snake Quay","75551","06/01/2013",0,2,1,1
2623,"Angela Mcgrath",0,"1488 Iron Bird Lane","64722","01/27/2013",1,2,1,1
2624,"Neil Major",0,"13334 Sweet Prairie Gardens","92337","03/04/2013",1,0,4,1
2625,"Carrie Simpson",0,"0 Lost Axe Lagoon","13083","05/04/2013",1,0,3,0
2626,"Gabriela Oliver",0,"3950 Pretty Harbor Pike","54175","06/04/2013",1,1,1,0
2627,"Rachel Morrow",0,"4216 Still Bluff Dell","53913","04/08/2013",1,0,0,1
2628,"James Day",1,"44 Broad Panda Acres","37185","09/25/2012",1,0,1,0
2629,"Sylvia Tisdale",0,"47756 Cold Panda Alcove","22807","07/13/2013",1,2,1,0
2630,"Janie Gonzales",1,"2928 Dusty Dale Bluff","28691","01/01/2012",1,0,2,1
2631,"Melissa Stewart",0,"16435 Twin Deer Vale","69339","06/08/2013",1,0,1,1
2632,"Andre Mayo",0,"26344 Umber Fox Alcove","50347","01/11/2013",1,1,1,0
2633,"Ashley Mcgray",0,"95540 Jagged Dove Acres","47567","10/11/2012",1,1,1,0
2634,"James Fuller",0,"29642 Green River Canyon","76528","04/03/2013",0,0,1,1
2635,"Faye Lam",0,"4710 Iron Stone Summit","85550","07/12/2013",1,0,1,0
2636,"Antonio Lacy",0,"85764 Dusty Nest Ridge","60193","07/16/2013",1,0,1,0
2637,"Michael Jackson",0,"81633 Golden Pioneer Mews","20121","06/15/2013",1,2,1,0
2638,"Estela Ayers",1,"45332 Big Treasure Cove","68871","06/16/2013",1,2,1,1
2639,"Diana Ralston",1,"44721 Bent Hills Pace","56762","07/28/2013",1,1,1,1
2640,"Keith Tirrell",0,"88316 Square Flower Path","95242","04/01/2013",1,1,1,0
2641,"Charlene Boyd",0,"5967 Stony Branch Stroll","04645","03/26/2013",1,1,1,0
2642,"Brian Henderson",0,"33455 High Rise Haven","06376","07/12/2013",1,0,1,1
2643,"Robin Pettry",1,"767 Easy Acorn Trail","75117","07/06/2013",1,2,3,1
2644,"Ardis Gutierrez",0,"35127 Hazy Turtle Drive","22184","07/04/2013",1,0,4,1
2645,"Ramon Durham",0,"512 Lone Acorn Pace","61047","06/06/2013",0,0,1,1
2646,"Sally Cruz",0,"25210 Rocky Bird Flats","36560","12/04/2012",1,0,1,1
2647,"Randolph Miller",0,"45239 Quiet Prairie Park","33873","07/22/2013",1,1,1,1
2648,"Hayley Wolfe",0,"11675 Lost Chestnut Vale","46218","06/07/2013",0,1,1,1
2649,"Sara Finger",1,"26 Windy Butterfly Ramble","90202","05/09/2013",0,0,1,1
2650,"Leon Mckinney",1,"57580 Misty Cider Glen","70055","07/17/2013",1,1,1,0
2651,"Michael Gholston",1,"28132 Iron Willow Stroll","17034","07/16/2013",1,0,1,0
2652,"Helen Brown",0,"26074 Hush Pumpkin Round","64013","04/19/2013",1,0,1,1
2653,"Mark Meyers",0,"37690 Hidden Spring Circle","61558","11/03/2012",1,0,0,0
2654,"Albert Wagner",0,"41013 Big Branch Jetty","33030","05/28/2013",1,1,3,0
2655,"Edward Manson",1,"2747 Heather Harbor Mews","12580","06/11/2013",0,0,1,0
2656,"Johana Shannon",1,"97361 Sandy Crow Hollow","44023","06/22/2013",1,1,1,1
2657,"Jonathan Pimentel",0,"13793 Green View Trek","13360","04/18/2013",1,2,0,1
2658,"Mary Hutchings",1,"6573 White Prairie Knoll","61924","03/03/2013",1,0,4,1
2659,"Julieta Brown",0,"74159 Calm Gate Terrace","84141","07/22/2013",1,0,0,1
2660,"Ann Lopez",0,"13169 Happy Sky Vale","22307","10/29/2012",1,0,1,0
2661,"Traci Stock",0,"40035 Pied Blossom Pike","42071","06/24/2013",1,0,1,0
2662,"Melissa Grant",0,"1213 Hazy Bluff Ramble","30126","07/27/2013",1,0,1,1
2663,"Candice Mitchell",1,"15494 Long Berry Circle","37840","08/08/2012",1,0,3,0
2664,"Douglas Nies",0,"50011 Golden River Bayou","58051","12/24/2012",1,0,1,0
2665,"Kelly Saucedo",1,"63627 Gentle Dove Stead","12850","02/15/2013",1,2,1,0
2666,"Rick Morin",1,"93656 Merry Mill Nook","54903","07/30/2013",1,2,1,1
2667,"Amy Thao",1,"19092 Clear Fox Valley","70043","06/12/2013",1,0,1,1
2668,"Sonia Flint",0,"94438 Burning Fawn Trail","30703","06/28/2013",1,0,3,1
2669,"Kristen Carberry",1,"9314 Cool Autumn Vale","49544","12/26/2012",1,1,1,1
2670,"Joseph Benavidez",0,"50453 Amber Bridge Dell","75243","05/31/2013",1,1,1,0
2671,"Roger Perkins",0,"136 Lone Creek Quay","95602","12/19/2012",1,1,1,0
2672,"Susie Wahl",1,"3257 Crystal Rise Promenade","53530","07/22/2013",0,1,0,1
2673,"Bruce Meeks",0,"45877 Cool Pond Alcove","57472","07/01/2013",0,2,1,1
2674,"Cynthia Carroll",1,"11192 Fallen Blossom Landing","21776","07/31/2013",1,1,1,0
2675,"Anna Collins",1,"133 Colonial Bluff Stroll","75754","07/28/2013",0,1,3,0
2676,"Patricia Picard",1,"1061 Still Swan Grove","52732","07/29/2013",1,0,4,1
2677,"Wallace Alford",1,"30830 Velvet Acorn View","10710","06/21/2013",0,1,0,0
2678,"Maria Zimmerman",1,"31265 Calm Squirrel Gate","78202","01/07/2013",1,1,1,0
2679,"Emma Martinez",0,"9254 Easy Creek Cut","78287","07/02/2013",1,2,1,0
2680,"Christopher Sisneros",0,"600 Stony Nectar Pass","63116","05/12/2013",1,0,1,1
2681,"Migdalia Hitch",1,"31262 Pretty Dove Lace","68583","04/28/2013",1,0,3,1
2682,"Rudolph Coan",1,"41518 Orange Oak Quay","74056","02/21/2013",1,0,1,0
